Applicant_ID,Age,Gender,Marital_Status,Education,Employment_Type,Annual_Income,Monthly_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Loans,Debt_to_Income_Ratio,CIBIL_Score,Property_Area,Loan_Purpose,Bank_Balance,Previous_Default,Employment_Experience,EMI,Loan_Status
APP100527,24,Female,Unmarried,Graduate,Self-Employed,956617.76,79718.15,143564.08,180,707,0,2.1,779,Urban,Personal,165060.15,0,2,1675.25,Approved
APP100528,40,Male,Unmarried,Graduate,Salaried,356799.78,29733.31,131928.38,180,604,0,7.53,686,Urban,Education,29468.37,1,10,2237.76,Rejected
APP100529,39,Male,Married,Not Graduate,Self-Employed,926225.6,77185.47,159858.12,180,743,0,2.41,795,Urban,Car,183731.34,0,8,1857.21,Approved
APP100530,34,Male,Married,Not Graduate,Contract,411029.3,34252.44,243752.54,300,579,3,42.45,643,Urban,Car,22558.48,0,6,3538.5,Rejected
APP100531,33,Female,Married,Graduate,Salaried,893042.93,74420.24,114596.87,360,767,2,4.0,786,Urban,Education,261778.39,0,0,943.53,Approved
APP100532,36,Male,Married,Not Graduate,Self-Employed,260256.88,21688.07,212386.56,84,512,1,36.81,492,Urban,Education,0.0,1,24,4644.3,Rejected
APP100533,29,Female,Married,Graduate,Salaried,891455.15,74287.93,133219.99,180,734,0,1.96,723,Rural,Home,121659.81,0,4,1455.87,Approved
APP100534,43,Male,Unmarried,Graduate,Salaried,279416.75,23284.73,153592.49,240,613,1,16.64,571,Urban,Education,61525.6,1,2,2259.03,Rejected
APP100535,27,Male,Married,Graduate,Self-Employed,1001020.92,83418.41,56722.82,180,800,0,0.73,787,Urban,Car,147884.6,0,4,608.5,Approved
APP100536,47,Female,Unmarried,Not Graduate,Salaried,835858.29,69654.86,134618.71,240,760,0,1.73,780,Rural,Business,220588.54,0,0,1202.13,Approved
APP100537,32,Male,Unmarried,Graduate,Salaried,836601.3,69716.77,146183.72,240,772,0,1.93,785,Semiurban,Business,338003.09,0,3,1346.73,Approved
APP100538,44,Female,Unmarried,Graduate,Salaried,224576.49,18714.71,148350.18,240,611,3,37.1,570,Semiurban,Education,30755.32,1,7,2248.15,Rejected
APP100539,43,Male,Married,Not Graduate,Salaried,779023.16,64918.6,56931.88,360,771,0,0.67,803,Urban,Car,352719.51,0,2,432.8,Approved
APP100540,33,Female,Unmarried,Not Graduate,Self-Employed,1119834.85,93319.57,280231.85,180,745,0,3.42,780,Urban,Home,109645.1,0,5,3194.53,Approved
APP100541,38,Male,Married,Graduate,Self-Employed,1131851.06,94320.92,160167.11,240,748,0,1.87,769,Semiurban,Home,203650.35,0,7,1760.66,Approved
APP100542,30,Female,Married,Graduate,Salaried,831045.28,69253.77,147705.81,240,759,0,1.95,753,Urban,Home,194386.11,0,6,1347.95,Approved
APP100543,24,Male,Unmarried,Graduate,Salaried,749202.73,62433.56,81168.83,60,810,1,5.4,739,Rural,Car,0.0,0,0,1718.74,Approved
APP100544,35,Male,Unmarried,Graduate,Salaried,810956.2,67579.68,104457.7,240,768,0,1.39,745,Semiurban,Personal,268527.58,0,0,942.25,Approved
APP100545,25,Female,Married,Graduate,Salaried,207342.87,17278.57,140338.33,360,578,4,37.64,569,Rural,Business,46010.63,0,0,1848.54,Rejected
APP100546,30,Female,Married,Graduate,Salaried,224121.98,18676.83,118811.27,240,652,3,28.46,611,Urban,Car,0.0,1,0,1531.22,Rejected
APP100547,41,Male,Married,Graduate,Salaried,239599.08,19966.59,179226.13,360,585,2,37.3,547,Urban,Car,14275.53,0,3,2494.84,Rejected
APP100548,41,Male,Unmarried,Graduate,Contract,255237.28,21269.77,58211.3,360,645,2,12.39,580,Semiurban,Education,41504.5,0,16,966.56,Rejected
APP100549,26,Female,Married,Not Graduate,Salaried,1026338.02,85528.17,95187.85,180,788,1,1.89,739,Semiurban,Home,243077.2,0,0,998.84,Approved
APP100550,31,Male,Unmarried,Not Graduate,Self-Employed,785558.9,65463.24,121161.85,300,751,0,1.57,799,Urban,Business,247575.88,0,3,1029.88,Approved
APP100551,45,Female,Unmarried,Graduate,Salaried,592559.9,49379.99,69481.64,60,784,1,5.67,758,Urban,Education,352575.66,0,1,1448.15,Approved
APP100552,41,Female,Unmarried,Graduate,Salaried,106040.64,8836.72,100180.26,180,528,2,62.58,626,Rural,Business,4893.03,0,1,1751.86,Rejected
APP100553,33,Female,Unmarried,Not Graduate,Contract,1072699.16,89391.6,243069.2,300,752,0,2.42,771,Urban,Car,163447.3,0,6,2166.98,Approved
APP100554,33,Female,Unmarried,Graduate,Salaried,283700.98,23641.75,130058.1,240,565,0,7.45,579,Rural,Car,38321.35,0,1,1762.08,Rejected
APP100555,29,Male,Married,Not Graduate,Self-Employed,314839.9,26236.66,228274.95,180,557,1,28.48,705,Semiurban,Car,11193.07,1,6,3610.22,Rejected
APP100556,41,Male,Married,Graduate,Self-Employed,1220641.74,101720.15,186965.91,240,698,0,2.21,783,Rural,Education,187062.85,0,6,2251.24,Approved
APP100557,25,Female,Unmarried,Graduate,Self-Employed,1205781.21,100481.77,119067.37,360,784,1,2.15,758,Rural,Education,240101.05,0,0,1022.47,Approved
APP100558,39,Male,Unmarried,Not Graduate,Salaried,698296.62,58191.38,97004.05,84,820,0,2.63,757,Urban,Business,156114.8,0,2,1530.92,Approved
APP100559,35,Male,Unmarried,Not Graduate,Salaried,776196.8,64683.07,107889.28,360,775,2,4.33,759,Semiurban,Home,187065.61,0,1,894.29,Approved
APP100560,21,Female,Married,Not Graduate,Contract,1028692.29,85724.36,134625.79,240,749,1,3.32,766,Rural,Business,190912.95,0,2,1320.51,Approved
APP100561,35,Female,Unmarried,Graduate,Salaried,260770.55,21730.88,204416.52,240,627,2,38.18,519,Semiurban,Education,16593.6,1,6,3384.04,Rejected
APP100562,28,Male,Unmarried,Graduate,Salaried,270390.54,22532.54,242615.81,240,585,2,40.18,626,Urban,Education,31619.85,0,4,3513.76,Rejected
APP100563,27,Female,Unmarried,Not Graduate,Self-Employed,50000.0,4166.67,31416.63,120,564,2,28.79,611,Semiurban,Home,13803.18,0,0,519.3,Rejected
APP100564,35,Female,Married,Graduate,Salaried,693737.22,57811.43,66198.86,360,747,1,1.88,821,Urban,Education,244567.84,0,2,605.81,Approved
APP100565,46,Male,Unmarried,Graduate,Salaried,887269.23,73939.1,190224.39,300,759,0,2.32,735,Semiurban,Home,173739.21,0,1,1716.37,Approved
APP100566,36,Female,Married,Graduate,Salaried,431557.75,35963.15,273250.2,240,514,3,53.73,587,Semiurban,Home,25999.95,0,3,4504.39,Rejected
APP100567,50,Female,Married,Graduate,Salaried,1244457.49,103704.79,123302.62,180,812,0,1.19,781,Urban,Car,214104.06,0,1,1234.88,Approved
APP100568,46,Male,Unmarried,Graduate,Salaried,955710.16,79642.51,172989.47,240,788,0,2.09,775,Semiurban,Business,76696.91,0,3,1666.17,Approved
APP100569,34,Male,Married,Graduate,Self-Employed,311240.02,25936.67,173038.11,360,592,0,10.31,612,Semiurban,Business,20052.57,1,4,2674.97,Rejected
APP100570,30,Male,Married,Graduate,Salaried,1036537.75,86378.15,119169.38,120,775,2,5.14,740,Semiurban,Personal,137988.19,0,1,1516.22,Approved
APP100571,38,Male,Married,Graduate,Salaried,1026473.32,85539.44,136810.17,60,745,0,3.49,798,Semiurban,Car,197671.05,0,3,2984.19,Approved
APP100572,30,Male,Married,Graduate,Contract,309166.8,25763.9,119141.12,180,693,2,19.36,614,Urban,Education,27962.02,1,5,1663.2,Rejected
APP100573,21,Male,Married,Graduate,Contract,704227.25,58685.6,102630.81,180,784,0,1.86,768,Urban,Home,276199.08,1,7,1092.29,Approved
APP100574,39,Male,Married,Graduate,Salaried,735825.85,61318.82,81738.9,360,731,0,1.21,785,Semiurban,Home,189086.23,0,5,743.76,Approved
APP100575,31,Female,Married,Graduate,Salaried,247567.94,20630.66,216728.89,180,658,2,43.99,514,Rural,Personal,10516.03,0,23,2888.91,Rejected
APP100576,39,Male,Married,Graduate,Salaried,1201447.52,100120.63,157826.06,360,764,0,1.17,733,Semiurban,Personal,285911.53,0,2,1173.93,Approved
APP100577,40,Female,Married,Graduate,Salaried,953574.26,79464.52,164106.97,180,742,0,2.34,814,Urban,Home,63499.13,0,0,1859.21,Approved
APP100578,40,Female,Married,Graduate,Salaried,922239.61,76853.3,168088.46,240,798,0,1.99,762,Urban,Home,230497.3,0,6,1526.44,Approved
APP100579,54,Male,Married,Graduate,Salaried,197795.72,16482.98,75257.75,84,620,2,29.45,580,Urban,Personal,31699.0,0,1,1504.37,Rejected
APP100580,20,Male,Unmarried,Graduate,Salaried,842004.87,70167.07,96606.72,300,779,1,2.16,715,Urban,Home,40132.4,0,7,845.18,Approved
APP100581,33,Female,Married,Not Graduate,Self-Employed,838920.48,69910.04,64157.67,360,787,0,0.76,785,Urban,Education,208640.97,0,1,529.17,Approved
APP100582,49,Male,Married,Graduate,Salaried,305336.45,25444.7,146077.12,240,568,1,14.0,618,Urban,Car,28934.84,0,1,2185.15,Rejected
APP100583,28,Female,Unmarried,Graduate,Salaried,236518.17,19709.85,117771.17,240,622,1,14.1,666,Urban,Education,20120.36,0,0,1603.63,Rejected
APP100584,49,Female,Unmarried,Graduate,Self-Employed,309655.27,25804.61,146267.96,60,603,3,58.17,572,Rural,Personal,15785.17,1,15,3522.35,Rejected
APP100585,42,Male,Unmarried,Graduate,Salaried,968880.63,80740.05,182647.86,360,723,1,3.79,815,Semiurban,Personal,372088.22,0,0,1684.17,Approved
APP100586,30,Male,Married,Not Graduate,Salaried,354248.5,29520.71,391056.25,120,597,4,99.55,587,Urban,Car,16710.84,0,1,7236.15,Rejected
APP100587,29,Female,Married,Not Graduate,Self-Employed,258919.82,21576.65,148765.0,60,587,2,52.26,478,Urban,Education,15805.81,1,1,3578.73,Rejected
APP100588,49,Male,Married,Not Graduate,Contract,697866.77,58155.56,80799.65,180,771,0,1.42,746,Rural,Personal,216265.73,0,1,824.98,Approved
APP100589,40,Female,Married,Graduate,Salaried,832726.29,69393.86,115211.42,180,761,0,1.65,734,Semiurban,Education,278698.84,0,1,1145.94,Approved
APP100590,42,Female,Unmarried,Not Graduate,Salaried,962056.91,80171.41,203253.53,84,805,0,4.09,740,Semiurban,Personal,177776.45,0,9,3281.9,Approved
APP100591,47,Male,Married,Not Graduate,Self-Employed,361833.81,30152.82,138713.45,360,539,0,7.28,598,Urban,Business,843.73,0,4,2194.7,Rejected
APP100592,20,Female,Married,Graduate,Salaried,73388.07,6115.67,52976.45,180,584,4,57.65,629,Urban,Education,0.0,1,1,884.71,Rejected
APP100593,35,Female,Married,Graduate,Contract,181130.56,15094.21,156932.67,180,549,3,69.4,479,Urban,Car,22122.19,0,2,2560.06,Rejected
APP100594,42,Female,Unmarried,Graduate,Salaried,256981.85,21415.15,158668.43,120,631,1,23.65,653,Urban,Home,14071.34,0,0,2713.49,Rejected
APP100595,32,Female,Married,Graduate,Self-Employed,1013443.01,84453.58,152327.15,300,808,1,3.22,744,Urban,Home,263925.45,0,1,1241.64,Approved
APP100596,34,Female,Married,Graduate,Salaried,867618.28,72301.52,99463.4,180,753,1,2.42,741,Rural,Education,283198.56,0,9,1048.53,Approved
APP100597,41,Male,Married,Not Graduate,Salaried,290073.73,24172.81,196759.98,300,615,2,32.79,522,Semiurban,Car,21775.25,1,14,2938.6,Rejected
APP100598,38,Female,Married,Graduate,Salaried,410064.7,34172.06,148667.3,180,620,1,13.18,556,Urban,Business,4306.91,1,10,2476.33,Rejected
APP100599,50,Female,Unmarried,Graduate,Salaried,152263.59,12688.63,75449.2,180,620,4,45.05,602,Semiurban,Personal,21485.22,0,0,1064.38,Rejected
APP100600,44,Female,Married,Not Graduate,Salaried,649692.92,54141.08,113634.93,300,752,0,1.81,768,Urban,Education,211090.8,0,2,977.63,Approved
APP100601,42,Male,Married,Not Graduate,Salaried,817274.94,68106.24,150728.52,360,768,0,1.64,769,Rural,Personal,138380.27,0,1,1116.96,Approved
APP100602,40,Female,Married,Not Graduate,Contract,1043308.95,86942.41,76179.32,180,764,0,0.87,714,Urban,Car,358524.02,0,0,757.41,Approved
APP100603,39,Male,Married,Graduate,Self-Employed,939394.86,78282.9,93438.38,240,794,0,1.05,702,Urban,Personal,271802.5,0,2,823.15,Approved
APP100604,28,Male,Married,Not Graduate,Contract,102692.44,8557.7,58603.87,360,657,1,13.97,647,Semiurban,Car,17422.84,0,4,621.86,Rejected
APP100605,46,Male,Unmarried,Graduate,Salaried,270069.7,22505.81,275111.81,360,659,3,44.98,628,Rural,Personal,33241.38,0,4,2949.07,Rejected
APP100606,44,Male,Unmarried,Not Graduate,Contract,902150.46,75179.21,144058.17,360,741,0,1.83,753,Urban,Home,292399.8,0,9,1373.68,Approved
APP100607,32,Male,Married,Graduate,Salaried,807611.05,67300.92,118346.49,120,775,1,4.76,747,Urban,Car,82251.27,0,5,1556.19,Approved
APP100608,37,Male,Married,Graduate,Self-Employed,267941.42,22328.45,171338.54,120,674,0,11.95,584,Urban,Education,27301.12,1,0,2668.65,Rejected
APP100609,21,Male,Unmarried,Graduate,Salaried,145131.34,12094.28,73730.76,120,662,2,22.76,588,Semiurban,Education,18731.37,0,3,1081.51,Rejected
APP100610,33,Male,Married,Graduate,Self-Employed,929019.81,77418.32,164231.91,84,817,0,3.44,771,Rural,Personal,232866.56,0,1,2662.58,Approved
APP100611,22,Male,Married,Graduate,Salaried,789708.79,65809.07,82769.17,120,727,2,5.56,739,Semiurban,Business,202983.53,0,0,1143.56,Approved
APP100612,33,Male,Married,Graduate,Self-Employed,119425.0,9952.08,60993.87,240,582,1,17.46,588,Urban,Car,44782.55,1,0,867.04,Rejected
APP100613,34,Male,Married,Not Graduate,Salaried,184729.61,15394.13,66005.24,300,667,3,15.29,601,Semiurban,Education,0.0,0,1,701.68,Rejected
APP100614,20,Male,Married,Graduate,Salaried,298051.26,24837.61,85818.23,180,623,2,13.22,551,Semiurban,Car,18153.61,1,13,1467.17,Rejected
APP100615,34,Female,Married,Graduate,Salaried,386360.73,32196.73,175675.43,180,654,3,23.57,609,Urban,Education,27490.69,0,3,2261.92,Rejected
APP100616,45,Male,Married,Graduate,Contract,334237.25,27853.1,99794.68,240,691,2,12.36,617,Semiurban,Business,31257.78,0,6,1196.14,Rejected
APP100617,38,Female,Unmarried,Graduate,Salaried,235919.95,19660.0,97837.19,180,605,2,21.87,706,Urban,Car,34902.33,1,0,1616.12,Rejected
APP100618,28,Male,Unmarried,Graduate,Salaried,131407.84,10950.65,84093.03,300,593,3,46.26,617,Semiurban,Car,24992.24,0,2,1151.69,Rejected
APP100619,39,Male,Married,Graduate,Salaried,1070892.69,89241.06,74422.69,60,771,0,1.7,814,Urban,Car,258733.21,0,0,1513.64,Approved
APP100620,44,Male,Married,Graduate,Salaried,260577.04,21714.75,125050.57,180,578,0,9.83,476,Semiurban,Education,24104.22,0,1,2134.06,Rejected
APP100621,50,Male,Married,Not Graduate,Salaried,950274.08,79189.51,100413.6,120,812,0,1.63,746,Urban,Personal,314720.08,0,1,1289.06,Approved
APP100622,39,Female,Married,Graduate,Self-Employed,270510.3,22542.52,185490.17,240,573,1,23.81,569,Urban,Personal,22483.49,0,1,2526.7,Rejected
APP100623,26,Female,Unmarried,Graduate,Self-Employed,867140.43,72261.7,155203.02,360,717,0,2.12,738,Rural,Car,217671.59,0,2,1529.22,Approved
APP100624,39,Female,Married,Not Graduate,Salaried,587350.26,48945.85,71815.51,240,750,0,1.33,765,Urban,Business,185393.21,0,1,651.34,Approved
APP100625,33,Female,Unmarried,Graduate,Salaried,311851.83,25987.65,79527.52,360,548,4,14.1,611,Rural,Business,2624.85,1,5,1056.52,Rejected
APP100626,18,Female,Married,Graduate,Contract,733725.44,61143.79,73362.62,120,756,0,1.51,717,Urban,Personal,320664.86,0,1,923.22,Approved
APP100627,24,Male,Married,Not Graduate,Salaried,180692.12,15057.68,145170.15,240,638,1,27.61,664,Semiurban,Personal,16633.16,1,10,1923.37,Rejected
APP100628,32,Female,Unmarried,Graduate,Salaried,410090.8,34174.23,220837.1,60,720,4,67.87,648,Urban,Personal,0.0,1,5,4814.75,Rejected
APP100629,22,Female,Married,Graduate,Salaried,149751.76,12479.31,113920.49,360,769,1,16.98,681,Semiurban,Car,32711.72,1,1,982.94,Rejected
APP100630,41,Male,Married,Not Graduate,Self-Employed,222188.01,18515.67,197938.86,60,688,1,42.59,603,Urban,Home,19294.35,0,9,4635.41,Rejected
APP100631,26,Female,Married,Not Graduate,Salaried,660435.32,55036.28,120887.64,180,735,2,6.25,786,Rural,Education,174660.95,0,4,1333.01,Approved
APP100632,34,Female,Married,Graduate,Contract,772513.76,64376.15,112115.66,300,743,0,1.76,742,Rural,Car,219555.84,0,15,1135.36,Approved
APP100633,44,Male,Unmarried,Not Graduate,Salaried,313123.75,26093.65,75442.22,240,666,0,3.66,590,Rural,Business,31942.57,0,2,954.1,Rejected
APP100634,31,Male,Married,Graduate,Salaried,296207.43,24683.95,208565.85,120,596,0,15.14,688,Rural,Education,41858.35,1,19,3736.73,Rejected
APP100635,28,Male,Unmarried,Graduate,Contract,715395.42,59616.28,128372.84,360,734,1,3.48,728,Rural,Home,242022.39,0,1,1272.56,Approved
APP100636,38,Female,Unmarried,Graduate,Contract,950289.0,79190.75,109863.66,180,759,1,2.8,775,Urban,Home,79156.32,0,8,1065.61,Approved
APP100637,22,Male,Married,Graduate,Salaried,304870.05,25405.84,138152.48,120,693,1,18.58,503,Semiurban,Education,0.0,0,0,2150.26,Rejected
APP100638,33,Female,Married,Graduate,Salaried,1089744.53,90812.04,169057.0,120,728,1,5.66,753,Urban,Home,106722.07,0,0,2344.75,Approved
APP100639,29,Male,Married,Not Graduate,Self-Employed,158999.01,13249.92,37195.07,180,569,2,12.96,641,Urban,Education,30696.16,0,12,606.3,Rejected
APP100640,45,Female,Married,Graduate,Salaried,724287.84,60357.32,71478.43,300,768,1,1.86,754,Semiurban,Home,250819.64,0,0,633.46,Approved
APP100641,33,Male,Married,Graduate,Salaried,827777.7,68981.48,237785.7,240,789,0,2.9,791,Urban,Business,360958.59,0,3,2003.14,Approved
APP100642,35,Female,Married,Graduate,Contract,752496.77,62708.06,109672.94,240,751,1,3.02,737,Semiurban,Home,237572.12,0,1,925.81,Approved
APP100643,25,Female,Unmarried,Graduate,Self-Employed,293285.04,24440.42,30696.29,360,570,1,4.3,584,Semiurban,Personal,36582.22,1,0,512.65,Rejected
APP100644,28,Male,Married,Graduate,Self-Employed,1081706.36,90142.2,221174.3,240,719,0,2.38,824,Semiurban,Car,305405.93,0,18,2142.29,Approved
APP100645,30,Female,Married,Graduate,Salaried,986033.83,82169.49,169251.37,60,745,0,4.43,780,Urban,Business,190894.02,0,0,3643.55,Approved
APP100646,29,Male,Married,Graduate,Salaried,166682.82,13890.24,114254.78,84,629,1,34.56,584,Semiurban,Car,579.4,1,1,2211.45,Rejected
APP100647,41,Male,Married,Not Graduate,Salaried,175502.12,14625.18,56621.22,180,618,1,10.16,579,Urban,Education,26280.72,0,16,923.55,Rejected
APP100648,28,Male,Married,Graduate,Salaried,247804.87,20650.41,204142.18,240,471,3,47.51,504,Urban,Personal,41504.47,0,9,2890.3,Rejected
APP100649,24,Female,Married,Not Graduate,Salaried,493767.05,41147.25,263234.2,180,717,2,22.96,480,Urban,Home,0.0,0,11,2918.04,Rejected
APP100650,44,Male,Married,Graduate,Salaried,1160819.75,96734.98,151906.13,360,754,1,2.29,719,Semiurban,Education,202629.07,0,8,1198.58,Approved
APP100651,50,Female,Married,Graduate,Salaried,273534.98,22794.58,89306.23,120,573,1,12.65,542,Urban,Home,33776.27,0,8,1524.7,Rejected
APP100652,34,Male,Married,Graduate,Salaried,172447.82,14370.65,159570.67,180,583,1,33.91,500,Urban,Business,22011.12,0,3,2370.59,Rejected
APP100653,37,Female,Married,Graduate,Salaried,305106.38,25425.53,166639.96,300,647,0,9.22,596,Semiurban,Education,13666.78,1,4,2343.27,Rejected
APP100654,43,Male,Unmarried,Not Graduate,Salaried,370316.41,30859.7,232116.11,180,572,2,39.48,577,Rural,Business,19433.68,0,14,3865.96,Rejected
APP100655,25,Male,Married,Not Graduate,Salaried,435684.37,36307.03,304555.39,240,627,4,68.38,564,Urban,Car,27458.5,1,0,4534.52,Rejected
APP100656,32,Male,Married,Graduate,Salaried,345751.78,28812.65,166710.42,120,651,3,41.24,433,Rural,Car,24544.58,1,3,2657.47,Rejected
APP100657,23,Female,Unmarried,Graduate,Salaried,233110.22,19425.85,141946.45,180,541,3,46.46,631,Rural,Home,29021.96,0,2,2128.97,Rejected
APP100658,44,Male,Unmarried,Not Graduate,Salaried,861341.32,71778.44,83409.77,120,760,0,1.44,701,Semiurban,Home,163231.58,0,14,1030.05,Approved
APP100659,47,Male,Married,Not Graduate,Self-Employed,297489.73,24790.81,87710.98,240,531,0,5.7,572,Urban,Car,22800.3,0,8,1412.66,Rejected
APP100660,34,Female,Married,Graduate,Salaried,699875.89,58322.99,137382.28,120,744,1,6.65,719,Urban,Personal,258852.41,0,1,1822.96,Approved
APP100661,44,Female,Unmarried,Graduate,Salaried,433413.46,36117.79,212438.59,120,552,4,64.95,536,Urban,Car,5106.97,0,1,4066.89,Rejected
APP100662,44,Female,Unmarried,Not Graduate,Salaried,224074.68,18672.89,242033.69,360,561,2,43.39,647,Semiurban,Personal,27973.94,1,0,3228.54,Rejected
APP100663,38,Female,Unmarried,Graduate,Contract,280908.36,23409.03,206504.98,180,627,1,26.85,654,Rural,Home,22003.48,1,8,2996.4,Rejected
APP100664,43,Female,Unmarried,Graduate,Salaried,764519.11,63709.93,153223.17,360,765,0,1.97,761,Urban,Home,91373.45,0,7,1253.54,Approved
APP100665,36,Male,Unmarried,Graduate,Salaried,818426.27,68202.19,167506.26,240,762,0,2.1,739,Semiurban,Personal,235220.07,0,2,1429.04,Approved
APP100666,24,Male,Married,Graduate,Salaried,242657.95,20221.5,205674.88,180,483,3,76.3,545,Urban,Home,17725.13,1,4,3601.22,Rejected
APP100667,34,Female,Married,Graduate,Salaried,708387.31,59032.28,67724.58,360,785,2,2.3,782,Rural,Car,97430.9,0,0,553.24,Approved
APP100668,42,Female,Married,Not Graduate,Salaried,1337441.77,111453.48,177743.87,360,764,0,1.38,790,Urban,Personal,210433.53,0,2,1536.71,Approved
APP100669,38,Male,Married,Not Graduate,Salaried,985665.39,82138.78,160098.92,60,700,0,4.24,738,Rural,Education,232175.83,0,7,3484.79,Approved
APP100670,32,Male,Married,Not Graduate,Salaried,287097.26,23924.77,311354.47,240,541,2,56.42,511,Semiurban,Home,4821.21,0,0,4947.72,Rejected
APP100671,44,Male,Unmarried,Graduate,Contract,428153.51,35679.46,302764.71,240,586,3,64.17,493,Rural,Car,9704.71,0,5,5039.31,Rejected
APP100672,34,Male,Unmarried,Graduate,Self-Employed,50000.0,4166.67,44238.99,120,677,1,32.66,592,Urban,Home,13033.97,1,0,708.98,Rejected
APP100673,32,Male,Married,Graduate,Salaried,201983.04,16831.92,173621.25,180,621,0,17.49,526,Urban,Education,23398.14,1,7,2944.04,Rejected
APP100674,41,Male,Married,Graduate,Salaried,836190.6,69682.55,114409.48,300,762,0,1.32,774,Rural,Personal,199386.81,0,1,916.58,Approved
APP100675,34,Female,Married,Graduate,Self-Employed,1129951.88,94162.66,188490.83,360,697,0,2.43,766,Semiurban,Personal,134422.8,0,3,2283.84,Approved
APP100676,29,Female,Unmarried,Graduate,Self-Employed,664428.74,55369.06,130019.13,300,798,0,1.99,775,Urban,Business,222031.7,0,7,1099.37,Approved
APP100677,45,Female,Unmarried,Graduate,Contract,886463.57,73871.96,83502.02,120,740,0,1.56,792,Urban,Business,209466.42,0,9,1155.26,Approved
APP100678,39,Male,Unmarried,Graduate,Salaried,126266.93,10522.24,103425.55,240,585,0,16.44,543,Semiurban,Car,2686.32,0,7,1729.75,Rejected
APP100679,43,Female,Unmarried,Graduate,Salaried,848716.34,70726.36,77232.36,180,815,0,1.08,808,Rural,Education,307911.88,0,0,761.0,Approved
APP100680,35,Male,Married,Graduate,Contract,185660.29,15471.69,83591.26,360,567,1,16.95,535,Rural,Car,777.64,0,11,1346.18,Rejected
APP100681,38,Male,Married,Graduate,Self-Employed,158273.84,13189.49,22632.52,240,648,3,10.67,582,Urban,Home,0.0,0,10,306.89,Rejected
APP100682,31,Male,Married,Not Graduate,Self-Employed,322566.33,26880.53,278896.35,360,655,0,11.9,529,Urban,Business,0.0,1,3,3199.49,Rejected
APP100683,47,Female,Unmarried,Graduate,Salaried,454987.04,37915.59,70062.31,360,716,1,3.18,823,Semiurban,Education,130975.26,0,3,662.52,Approved
APP100684,22,Female,Married,Not Graduate,Salaried,272568.51,22714.04,140623.12,120,678,1,18.56,632,Urban,Car,21614.23,0,1,2102.1,Rejected
APP100685,32,Female,Married,Graduate,Self-Employed,981852.25,81821.02,20000.0,360,776,0,0.19,774,Semiurban,Business,18525.25,0,8,155.11,Approved
APP100686,30,Male,Unmarried,Graduate,Salaried,1164370.97,97030.91,211221.48,180,722,0,2.61,740,Rural,Education,248298.64,0,1,2531.96,Approved
APP100687,27,Female,Married,Graduate,Salaried,385672.49,32139.37,171594.18,120,579,1,20.82,626,Semiurban,Home,12989.88,0,2,3272.81,Rejected
APP100688,20,Female,Unmarried,Graduate,Salaried,702199.92,58516.66,69627.03,360,744,0,1.12,775,Rural,Home,4553.31,0,13,656.49,Approved
APP100689,28,Male,Unmarried,Graduate,Salaried,917353.32,76446.11,111627.13,120,783,0,1.87,764,Semiurban,Personal,184011.27,0,2,1432.45,Approved
APP100690,34,Male,Unmarried,Graduate,Salaried,231220.84,19268.4,142679.16,360,564,5,47.03,674,Urban,Home,0.0,0,0,2067.71,Rejected
APP100691,33,Female,Unmarried,Not Graduate,Self-Employed,327904.07,27325.34,251804.1,240,524,4,59.82,557,Urban,Personal,20347.35,0,5,3711.43,Rejected
APP100692,42,Female,Unmarried,Not Graduate,Salaried,77659.56,6471.63,38027.17,180,694,1,13.73,601,Rural,Home,39843.89,0,2,481.05,Rejected
APP100693,30,Male,Married,Graduate,Salaried,205647.84,17137.32,187871.29,300,547,2,52.16,652,Rural,Business,15737.18,1,5,2978.16,Rejected
APP100694,30,Female,Unmarried,Graduate,Salaried,108553.7,9046.14,51742.55,180,599,2,25.64,499,Urban,Education,11741.99,0,5,826.84,Rejected
APP100695,41,Female,Unmarried,Graduate,Salaried,979715.3,81642.94,179723.11,360,702,0,2.07,773,Semiurban,Home,101383.56,0,0,1686.08,Approved
APP100696,31,Male,Unmarried,Graduate,Salaried,371247.67,30937.31,166064.75,180,625,2,28.72,539,Rural,Business,0.0,0,0,2837.36,Rejected
APP100697,43,Male,Married,Graduate,Salaried,878099.03,73174.92,122423.58,180,776,1,2.79,743,Urban,Car,17891.96,0,4,1242.15,Approved
APP100698,30,Male,Married,Graduate,Salaried,904502.08,75375.17,89180.21,180,732,0,1.3,751,Urban,Personal,221504.9,0,3,983.14,Approved
APP100699,38,Male,Married,Graduate,Salaried,835819.86,69651.65,116132.32,360,737,0,1.57,757,Urban,Personal,64225.66,0,4,1091.55,Approved
APP100700,31,Male,Unmarried,Graduate,Salaried,257388.69,21449.06,106792.87,300,668,1,13.23,593,Urban,Education,5851.36,1,5,1296.33,Rejected
APP100701,26,Male,Married,Graduate,Salaried,322677.3,26889.77,189170.69,240,523,3,41.59,688,Urban,Education,27001.92,0,4,2713.94,Rejected
APP100702,37,Female,Married,Graduate,Self-Employed,118679.78,9889.98,72310.67,120,601,1,25.18,602,Urban,Car,7623.54,0,1,1205.86,Rejected
APP100703,41,Male,Married,Graduate,Salaried,343895.09,28657.92,188833.57,120,617,2,32.18,612,Urban,Home,19269.14,1,8,3138.15,Rejected
